species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,year
Gentoo,Biscoe,49.9,16.1,213,5400,male,2009
Gentoo,Biscoe,54.2,15.7,231,5675,male,2008
Gentoo,Biscoe,50.0,15.8,224,5300,male,2009
Gentoo,Biscoe,48.6,14.1,220,5300,male,2008
Gentoo,Biscoe,48.5,16.2,220,5350,male,2008
Gentoo,Biscoe,50.9,17.3,228,5550,male,2009
Gentoo,Biscoe,48.3,15.6,221,5100,male,2008
Gentoo,Biscoe,48.6,15.0,222,5350,male,2007
Gentoo,Biscoe,48.1,15.6,221,5100,male,2008
Gentoo,Biscoe,54.0,15.7,231,5675,male,2008
Gentoo,Biscoe,50.5,16.3,230,5675,male,2007
Gentoo,Biscoe,50.1,15.2,219,5650,male,2007
Gentoo,Biscoe,48.4,14.6,214,5875,male,2007
Gentoo,Biscoe,50.7,17.2,228,5550,male,2009
Gentoo,Biscoe,47.6,15.2,223,5225,male,2007
Gentoo,Biscoe,51.2,14.2,218,5275,male,2009
Gentoo,Biscoe,49.6,16.0,224,5675,male,2008
Gentoo,Biscoe,46.0,15.1,214,5125,male,2007
Gentoo,Biscoe,50.2,14.3,218,5725,male,2007
Gentoo,Biscoe,48.2,15.6,221,5125,male,2008
Gentoo,Biscoe,50.9,17.3,229,5600,male,2009
Gentoo,Biscoe,48.3,14.1,220,5300,male,2008
Gentoo,Biscoe,47.6,15.0,216,5675,male,2007
Gentoo,Biscoe,53.3,15.8,219,5525,male,2009
Gentoo,Biscoe,50.0,15.0,225,5025,male,2008
Gentoo,Biscoe,54.1,15.8,230,5600,male,2008
Gentoo,Biscoe,48.0,15.1,209,5500,male,2009
Gentoo,Biscoe,44.3,17.2,219,5250,male,2008
Gentoo,Biscoe,49.2,15.8,216,4925,male,2009
Gentoo,Biscoe,49.1,15.2,222,6300,male,2007
Gentoo,Biscoe,59.6,17.0,230,6050,male,2007
Gentoo,Biscoe,48.7,15.1,222,5375,male,2007
Gentoo,Biscoe,45.6,15.0,220,5025,male,2008
Gentoo,Biscoe,46.7,16.0,215,5500,male,2009
Gentoo,Biscoe,49.2,15.7,217,5850,male,2007
Gentoo,Biscoe,46.8,15.4,215,5150,male,2007
Gentoo,Biscoe,50.2,15.7,223,5725,male,2009
Gentoo,Biscoe,50.2,15.3,218,5725,male,2007
Gentoo,Biscoe,52.4,17.1,230,5575,male,2009
Gentoo,Biscoe,49.6,15.8,216,4925,male,2009
Gentoo,Biscoe,45.3,16.4,223,5950,male,2008
Gentoo,Biscoe,45.2,16.4,223,5975,male,2008
Gentoo,Biscoe,59.5,17.0,230,6050,male,2007
Gentoo,Biscoe,51.9,17.0,230,5550,male,2009
Gentoo,Biscoe,46.3,15.7,220,5000,male,2008
Gentoo,Biscoe,49.6,16.2,229,5825,male,2008
Gentoo,Biscoe,55.2,15.9,230,5900,male,2009
Gentoo,Biscoe,50.7,15.9,221,5525,male,2008
Gentoo,Biscoe,47.7,14.6,215,5400,male,2007
Gentoo,Biscoe,50.9,15.7,226,5250,male,2009
Gentoo,Biscoe,46.5,15.6,221,5025,male,2008
Gentoo,Biscoe,50.4,14.4,218,5675,male,2007
Gentoo,Biscoe,48.2,15.6,221,5125,male,2008
Gentoo,Biscoe,44.1,17.3,219,5275,male,2008
Gentoo,Biscoe,49.6,15.0,217,4775,male,2008
Gentoo,Biscoe,49.8,15.9,229,5900,male,2009
Gentoo,Biscoe,49.6,16.1,225,5625,male,2009
Gentoo,Biscoe,46.2,14.8,221,5275,male,2008
Gentoo,Biscoe,52.1,17.0,230,5550,male,2009
Gentoo,Biscoe,48.7,15.1,223,5350,male,2007
Gentoo,Biscoe,50.2,15.4,220,5525,male,2007
Gentoo,Biscoe,50.6,15.8,225,5400,male,2008
Gentoo,Biscoe,46.3,14.9,221,5300,male,2008
Gentoo,Biscoe,46.8,15.4,215,5150,male,2007
Gentoo,Biscoe,52.6,15.6,221,5450,male,2009
Gentoo,Biscoe,49.1,15.0,228,5475,male,2009
Gentoo,Biscoe,49.0,15.1,228,5500,male,2009
Gentoo,Biscoe,46.5,15.6,221,5025,male,2008
Gentoo,Biscoe,50.1,15.9,224,5350,male,2009
Gentoo,Biscoe,47.6,14.9,215,5625,male,2007
Gentoo,Biscoe,59.6,17.0,230,6075,male,2007
Gentoo,Biscoe,48.8,16.2,222,5975,male,2009
Gentoo,Biscoe,49.2,15.7,216,5875,male,2007
Gentoo,Biscoe,51.7,16.3,231,5525,male,2009
Gentoo,Biscoe,48.0,15.7,221,5075,male,2008
Gentoo,Biscoe,47.7,14.4,215,5400,male,2007
Gentoo,Biscoe,50.1,15.9,224,5375,male,2009
Gentoo,Biscoe,48.3,15.7,221,5125,male,2008
Gentoo,Biscoe,47.2,15.2,222,5250,male,2007
Gentoo,Biscoe,45.4,15.8,215,5300,male,2008
Gentoo,Biscoe,46.9,15.4,215,5175,male,2007
Gentoo,Biscoe,46.0,15.2,215,5100,male,2007
Gentoo,Biscoe,51.1,16.6,225,5275,male,2009
Gentoo,Biscoe,48.8,15.1,222,5350,male,2007
Gentoo,Biscoe,59.6,17.0,230,6050,male,2007
Gentoo,Biscoe,48.4,14.2,220,5275,male,2008
Gentoo,Biscoe,49.3,15.0,228,5475,male,2009
Gentoo,Biscoe,46.3,15.7,214,5000,male,2007
Gentoo,Biscoe,46.5,15.3,219,5200,male,2007
Gentoo,Biscoe,45.0,15.4,220,5075,male,2008
Gentoo,Biscoe,54.3,15.7,231,5675,male,2008
Gentoo,Biscoe,49.3,15.7,217,5850,male,2007
Gentoo,Biscoe,52.2,17.1,228,5400,male,2009
Gentoo,Biscoe,46.3,15.6,221,5025,male,2008
Gentoo,Biscoe,49.9,15.3,220,5600,male,2007
Gentoo,Biscoe,51.2,16.4,225,5250,male,2009
Gentoo,Biscoe,46.8,15.5,215,5100,male,2007
Gentoo,Biscoe,46.7,15.4,218,5225,male,2007
Gentoo,Biscoe,44.4,17.3,219,5275,male,2008
Gentoo,Biscoe,51.5,16.3,229,5475,male,2009
Gentoo,Biscoe,48.9,15.8,208,5300,male,2008
Gentoo,Biscoe,49.2,15.7,217,5850,male,2007
Gentoo,Biscoe,50.5,16.0,222,5550,male,2008
Gentoo,Biscoe,46.2,15.7,215,5075,male,2007
Gentoo,Biscoe,55.9,17.1,228,5625,male,2009
Gentoo,Biscoe,54.3,15.7,231,5650,male,2008
Gentoo,Biscoe,49.9,16.0,225,5700,male,2008
Gentoo,Biscoe,48.1,15.1,210,5500,male,2009
Gentoo,Biscoe,48.0,15.6,221,5100,male,2008
Gentoo,Biscoe,48.4,14.6,213,5875,male,2007
Gentoo,Biscoe,49.3,15.8,216,4900,male,2009
Gentoo,Biscoe,50.3,15.0,225,5025,male,2008
Gentoo,Biscoe,49.0,15.2,221,6300,male,2007
Gentoo,Biscoe,48.1,14.6,213,5850,male,2007
Gentoo,Biscoe,46.3,15.7,220,4975,male,2008
Gentoo,Biscoe,47.4,14.5,215,5425,male,2007
Gentoo,Biscoe,50.0,14.3,218,5650,male,2007
Gentoo,Biscoe,45.1,16.4,223,5950,male,2008
Gentoo,Biscoe,53.5,15.8,219,5475,male,2009
Gentoo,Biscoe,54.2,15.7,231,5650,male,2008
Gentoo,Biscoe,52.3,15.6,221,5450,male,2009
Gentoo,Biscoe,59.6,17.0,230,6050,male,2007
Gentoo,Biscoe,51.0,16.5,224,5225,male,2009
Gentoo,Biscoe,47.6,15.0,215,5625,male,2007
Gentoo,Biscoe,49.1,15.1,221,6300,male,2007
Gentoo,Biscoe,52.2,17.1,228,5375,male,2009
Gentoo,Biscoe,50.4,16.3,230,5725,male,2007
Gentoo,Biscoe,52.5,15.6,221,5425,male,2009
Gentoo,Biscoe,45.2,15.8,215,5300,male,2008
Gentoo,Biscoe,45.2,15.0,220,5000,male,2008
Gentoo,Biscoe,49.6,16.2,229,5800,male,2008
Gentoo,Biscoe,52.2,17.0,230,5525,male,2009
Gentoo,Biscoe,50.1,16.0,224,5375,male,2009
Gentoo,Biscoe,46.4,15.6,221,4975,male,2008
Gentoo,Biscoe,46.1,15.6,221,4975,male,2008
Gentoo,Biscoe,51.8,16.3,230,5525,male,2009
Gentoo,Biscoe,47.3,15.4,222,5275,male,2007
Gentoo,Biscoe,45.1,16.4,223,5975,male,2008
Gentoo,Biscoe,50.1,16.1,212,5375,male,2009
Gentoo,Biscoe,49.1,16.1,216,5575,male,2007
Gentoo,Biscoe,55.9,17.0,228,5650,male,2009
Gentoo,Biscoe,49.8,16.8,230,5700,male,2008
Gentoo,Biscoe,46.0,15.1,215,5100,male,2007
Gentoo,Biscoe,47.3,15.3,222,5300,male,2007
Gentoo,Biscoe,46.3,15.7,215,5050,male,2007
Gentoo,Biscoe,49.9,15.0,225,5050,male,2008
Gentoo,Biscoe,48.5,14.2,220,5350,male,2008
Gentoo,Biscoe,47.8,15.1,209,5500,male,2009
Gentoo,Biscoe,48.8,15.7,208,5325,male,2008
Gentoo,Biscoe,48.0,15.1,209,5475,male,2009
Gentoo,Biscoe,50.0,15.3,218,5675,male,2007
Gentoo,Biscoe,50.7,15.8,222,5575,male,2008
Gentoo,Biscoe,50.4,15.9,222,5525,male,2008
Gentoo,Biscoe,50.9,16.5,225,5250,male,2009
Gentoo,Biscoe,50.5,15.4,224,5525,male,2008
Gentoo,Biscoe,48.6,15.7,208,5375,male,2008
Gentoo,Biscoe,46.4,15.0,221,5250,male,2008
Gentoo,Biscoe,51.2,16.5,225,5250,male,2009
Gentoo,Biscoe,48.8,16.0,230,5825,male,2008
Gentoo,Biscoe,48.0,15.6,221,5125,male,2008
Gentoo,Biscoe,48.9,15.1,222,5350,male,2007
Gentoo,Biscoe,48.3,16.3,220,5425,male,2008
Gentoo,Biscoe,48.4,16.3,220,5400,male,2008
Gentoo,Biscoe,49.4,16.2,224,5675,male,2009
Gentoo,Biscoe,46.2,15.5,221,5000,male,2008
Gentoo,Biscoe,46.0,14.9,221,5275,male,2008
Gentoo,Biscoe,49.4,16.2,229,5800,male,2008
Gentoo,Biscoe,52.1,16.9,230,5575,male,2009
Gentoo,Biscoe,48.6,16.4,220,5375,male,2008
Gentoo,Biscoe,48.1,15.1,209,5550,male,2009
Gentoo,Biscoe,49.4,15.1,227,5500,male,2009
Gentoo,Biscoe,49.3,15.7,217,5825,male,2007
Gentoo,Biscoe,49.9,16.1,214,5400,male,2009
Gentoo,Biscoe,48.0,15.1,209,5500,male,2009
Gentoo,Biscoe,50.5,15.8,225,5425,male,2008
Gentoo,Biscoe,44.9,15.4,220,4975,male,2008
Gentoo,Biscoe,50.8,15.1,223,5575,male,2008
Gentoo,Biscoe,53.5,15.8,219,5550,male,2009
Gentoo,Biscoe,46.7,15.3,215,5175,male,2007
Gentoo,Biscoe,48.5,16.2,220,5425,male,2008
Gentoo,Biscoe,49.4,15.8,216,4925,male,2009
Gentoo,Biscoe,49.9,15.9,225,5725,male,2008
Gentoo,Biscoe,56.1,17.1,228,5575,male,2009
Gentoo,Biscoe,48.1,15.6,221,5100,male,2008
Gentoo,Biscoe,46.9,15.4,215,5125,male,2007
Gentoo,Biscoe,46.8,16.2,215,5525,male,2009
Gentoo,Biscoe,50.0,15.3,221,5550,male,2007
Gentoo,Biscoe,51.3,14.1,218,5325,male,2009
Gentoo,Biscoe,47.6,15.0,215,5650,male,2007
Gentoo,Biscoe,46.4,15.6,221,5000,male,2008
Gentoo,Biscoe,50.0,15.3,218,5650,male,2007
Gentoo,Biscoe,49.6,15.9,225,5725,male,2008
Gentoo,Biscoe,50.2,15.3,220,5525,male,2007
Gentoo,Biscoe,55.8,17.0,228,5625,male,2009
Gentoo,Biscoe,50.1,16.3,230,5725,male,2007
Gentoo,Biscoe,49.7,16.1,224,5625,male,2009
Gentoo,Biscoe,49.8,15.9,229,5925,male,2009
Gentoo,Biscoe,59.6,17.0,230,6075,male,2007
Gentoo,Biscoe,49.0,16.1,216,5575,male,2007
Gentoo,Biscoe,50.4,15.3,223,5600,male,2008
Gentoo,Biscoe,46.6,15.6,221,5000,male,2008
Gentoo,Biscoe,49.6,14.9,216,4725,male,2008
Gentoo,Biscoe,48.8,16.2,222,5950,male,2009
Gentoo,Biscoe,46.6,16.1,215,5525,male,2009
Gentoo,Biscoe,49.2,15.7,217,5850,male,2007
Gentoo,Biscoe,49.9,15.2,218,5675,male,2007
Gentoo,Biscoe,49.9,16.3,230,5700,male,2007
Gentoo,Biscoe,49.4,16.0,224,5675,male,2009
Gentoo,Biscoe,48.9,16.2,222,6025,male,2009
Gentoo,Biscoe,45.1,15.4,219,5075,male,2008
Gentoo,Biscoe,50.4,16.0,223,5575,male,2008
Gentoo,Biscoe,45.1,15.3,220,5025,male,2008
Gentoo,Biscoe,52.3,17.1,228,5400,male,2009
Gentoo,Biscoe,50.0,15.3,220,5575,male,2007
Gentoo,Biscoe,48.5,15.1,222,5350,male,2007
Gentoo,Biscoe,50.2,14.3,218,5675,male,2007
Gentoo,Biscoe,45.4,16.5,223,5950,male,2008
Gentoo,Biscoe,50.9,17.2,228,5600,male,2009
Gentoo,Biscoe,46.9,15.4,215,5125,male,2007
Gentoo,Biscoe,46.5,15.4,216,5125,male,2007
Gentoo,Biscoe,47.5,15.4,222,5250,male,2007
Gentoo,Biscoe,51.6,16.3,230,5550,male,2009
Gentoo,Biscoe,49.1,15.0,229,5525,male,2009
Gentoo,Biscoe,48.4,16.1,230,5800,male,2008
Gentoo,Biscoe,56.1,17.1,228,5600,male,2009
Gentoo,Biscoe,51.9,17.1,231,5550,male,2009
Gentoo,Biscoe,49.1,15.2,221,6250,male,2007
Gentoo,Biscoe,49.7,15.8,229,5950,male,2009
Gentoo,Biscoe,45.9,15.1,215,5075,male,2007
Gentoo,Biscoe,49.2,15.0,228,5500,male,2009
Gentoo,Biscoe,53.3,15.8,219,5475,male,2009
Gentoo,Biscoe,46.3,14.9,221,5250,male,2008
Gentoo,Biscoe,50.3,15.9,224,5325,male,2009
Gentoo,Biscoe,45.2,16.4,223,5950,male,2008
Gentoo,Biscoe,50.0,15.2,220,5550,male,2007
Gentoo,Biscoe,47.9,15.0,215,5650,male,2007
Gentoo,Biscoe,55.4,16.0,230,5875,male,2009
Gentoo,Biscoe,48.9,15.7,208,5375,male,2008
Gentoo,Biscoe,51.2,16.2,221,5975,male,2008
Gentoo,Biscoe,48.5,15.2,222,5300,male,2007
Gentoo,Biscoe,48.9,16.2,223,5975,male,2009
Gentoo,Biscoe,48.9,15.2,221,6300,male,2007
Gentoo,Biscoe,46.4,15.8,215,4975,male,2007
Gentoo,Biscoe,49.5,15.8,217,5850,male,2007
Gentoo,Biscoe,50.0,16.2,230,5725,male,2007
Gentoo,Biscoe,45.5,14.9,220,5025,male,2008
Gentoo,Biscoe,49.2,15.2,221,6300,male,2007
Gentoo,Biscoe,50.4,15.9,222,5500,male,2008
Gentoo,Biscoe,46.2,15.6,221,5000,male,2008
Gentoo,Biscoe,50.4,15.8,222,5525,male,2008
Gentoo,Biscoe,55.9,16.9,228,5600,male,2009
Gentoo,Biscoe,46.9,15.4,215,5125,male,2007
Gentoo,Biscoe,45.3,15.0,219,5025,male,2008
Gentoo,Biscoe,59.6,17.0,230,6050,male,2007
Gentoo,Biscoe,46.1,15.2,215,5050,male,2007
Gentoo,Biscoe,55.1,16.0,230,5850,male,2009
Gentoo,Biscoe,49.5,15.9,217,4925,male,2009
Gentoo,Biscoe,49.3,15.7,217,5850,male,2007
Gentoo,Biscoe,49.8,15.0,216,4800,male,2008
Gentoo,Biscoe,48.9,15.0,228,5475,male,2009
Gentoo,Biscoe,50.0,15.2,218,5725,male,2007
Gentoo,Biscoe,55.7,17.0,229,5600,male,2009
Gentoo,Biscoe,49.3,14.9,228,5475,male,2009
Gentoo,Biscoe,46.1,15.2,215,5150,male,2007
Gentoo,Biscoe,49.0,16.0,216,5575,male,2007
Gentoo,Biscoe,50.6,15.7,226,5175,male,2009
Gentoo,Biscoe,45.7,15.0,220,5000,male,2008
Gentoo,Biscoe,56.0,17.0,228,5600,male,2009
Gentoo,Biscoe,48.1,15.1,209,5500,male,2009
Gentoo,Biscoe,44.4,17.3,219,5250,male,2008
Gentoo,Biscoe,50.2,15.1,217,5725,male,2007
Gentoo,Biscoe,50.0,15.9,229,5900,male,2009
Gentoo,Biscoe,48.7,15.1,222,5350,male,2007
Gentoo,Biscoe,52.2,17.0,230,5550,male,2009
Gentoo,Biscoe,50.2,15.0,226,4975,male,2008
Gentoo,Biscoe,50.2,15.2,220,5550,male,2007
Gentoo,Biscoe,44.9,15.4,220,5025,male,2008
Gentoo,Biscoe,50.1,16.2,213,5425,male,2009
Gentoo,Biscoe,49.9,15.2,220,5525,male,2007
Gentoo,Biscoe,50.3,14.3,218,5650,male,2007
Gentoo,Biscoe,53.2,15.9,219,5500,male,2009
Gentoo,Biscoe,51.2,16.5,225,5225,male,2009
Gentoo,Biscoe,48.7,15.7,208,5350,male,2008
Gentoo,Biscoe,48.6,16.2,220,5400,male,2008
Gentoo,Biscoe,45.5,15.0,220,4975,male,2008
Gentoo,Biscoe,49.9,15.9,224,5350,male,2009
Gentoo,Biscoe,48.3,16.3,220,5425,male,2008
Gentoo,Biscoe,48.4,15.6,221,5100,male,2008
Gentoo,Biscoe,47.9,15.1,209,5475,male,2009
Gentoo,Biscoe,50.5,15.9,222,5525,male,2008
Gentoo,Biscoe,48.6,14.1,220,5300,male,2008
Gentoo,Biscoe,51.3,14.2,218,5300,male,2009
Gentoo,Biscoe,54.3,15.6,231,5650,male,2008
Gentoo,Biscoe,49.7,16.1,224,5700,male,2009
Gentoo,Biscoe,48.2,15.2,209,5475,male,2009
Gentoo,Biscoe,48.3,15.6,220,5150,male,2008
Gentoo,Biscoe,48.8,16.1,216,5550,male,2007
Gentoo,Biscoe,50.6,15.1,223,5525,male,2008
Gentoo,Biscoe,48.6,16.0,230,5800,male,2008
Gentoo,Biscoe,50.2,15.1,225,5025,male,2008
Gentoo,Biscoe,46.5,15.6,220,4975,male,2008
Gentoo,Biscoe,52.1,17.0,230,5500,male,2009
Gentoo,Biscoe,50.5,14.3,218,5675,male,2007
Gentoo,Biscoe,49.4,15.0,216,4750,male,2008
Gentoo,Biscoe,50.5,15.0,223,5550,male,2008
Gentoo,Biscoe,46.2,14.9,221,5325,male,2008
Gentoo,Biscoe,48.5,16.3,220,5400,male,2008
Gentoo,Biscoe,51.0,16.5,225,5225,male,2009
Gentoo,Biscoe,54.9,16.0,230,5825,male,2009
Gentoo,Biscoe,50.5,15.9,222,5550,male,2008
Gentoo,Biscoe,48.3,15.6,221,5125,male,2008
Gentoo,Biscoe,46.5,15.3,219,5250,male,2007
Gentoo,Biscoe,47.4,15.3,221,5225,male,2007
Gentoo,Biscoe,48.9,15.0,228,5500,male,2009
Gentoo,Biscoe,54.4,15.7,231,5675,male,2008
Gentoo,Biscoe,44.4,17.3,219,5250,male,2008
Gentoo,Biscoe,49.3,14.9,228,5475,male,2009
Gentoo,Biscoe,49.8,15.2,220,5575,male,2007
Gentoo,Biscoe,51.7,16.3,230,5525,male,2009
Gentoo,Biscoe,48.2,15.1,209,5500,male,2009
Gentoo,Biscoe,46.7,15.3,219,5175,male,2007
Gentoo,Biscoe,49.3,15.2,221,6300,male,2007
Gentoo,Biscoe,49.9,16.3,230,5700,male,2007
Gentoo,Biscoe,48.7,15.7,208,5300,male,2008
Gentoo,Biscoe,49.7,15.3,220,5600,male,2007
Gentoo,Biscoe,44.3,17.3,219,5250,male,2008
Gentoo,Biscoe,46.7,15.6,221,4975,male,2008
Gentoo,Biscoe,50.1,16.3,230,5725,male,2007
Gentoo,Biscoe,49.1,15.8,216,4975,male,2009
Gentoo,Biscoe,50.0,15.9,229,5950,male,2009
Gentoo,Biscoe,49.8,15.9,228,5950,male,2009
Gentoo,Biscoe,55.2,15.9,230,5850,male,2009
Gentoo,Biscoe,49.7,15.3,220,5500,male,2007
Gentoo,Biscoe,54.4,15.8,231,5675,male,2008
Gentoo,Biscoe,51.5,16.3,231,5550,male,2009
Gentoo,Biscoe,53.4,15.8,219,5500,male,2009
Gentoo,Biscoe,50.9,16.3,220,6075,male,2008
Gentoo,Biscoe,48.6,14.1,220,5325,male,2008
Gentoo,Biscoe,49.4,15.9,225,5725,male,2008
Gentoo,Biscoe,55.0,16.0,230,5850,male,2009
Gentoo,Biscoe,47.7,15.0,215,5650,male,2007
Gentoo,Biscoe,46.4,14.9,221,5300,male,2008
Gentoo,Biscoe,48.0,15.0,215,5650,male,2007
Gentoo,Biscoe,50.6,15.6,226,5200,male,2009
Gentoo,Biscoe,50.2,16.3,230,5725,male,2007
Gentoo,Biscoe,55.9,17.1,228,5600,male,2009
Gentoo,Biscoe,52.5,15.5,221,5450,male,2009
Gentoo,Biscoe,49.4,15.0,228,5450,male,2009
Gentoo,Biscoe,44.8,17.2,219,5225,male,2008
Gentoo,Biscoe,46.8,15.4,215,5125,male,2007
Gentoo,Biscoe,49.6,15.8,216,4900,male,2009
Gentoo,Biscoe,49.8,16.8,230,5675,male,2008
Gentoo,Biscoe,52.1,17.0,230,5575,male,2009
Gentoo,Biscoe,48.6,16.3,220,5400,male,2008
Gentoo,Biscoe,48.5,14.0,219,5300,male,2008
Gentoo,Biscoe,49.9,14.3,218,5675,male,2007
Gentoo,Biscoe,49.3,16.1,224,5700,male,2009
Gentoo,Biscoe,51.4,16.3,230,5525,male,2009
Gentoo,Biscoe,50.0,16.9,230,5700,male,2008
Gentoo,Biscoe,50.4,15.2,224,5550,male,2008
Gentoo,Biscoe,52.8,15.6,221,5400,male,2009
Gentoo,Biscoe,50.4,15.3,224,5500,male,2008
Gentoo,Biscoe,48.0,15.1,208,5500,male,2009
Gentoo,Biscoe,51.1,15.7,226,5175,male,2009
Gentoo,Biscoe,51.6,16.4,230,5525,male,2009
Gentoo,Biscoe,53.4,15.8,219,5525,male,2009
Gentoo,Biscoe,50.8,17.3,228,5600,male,2009
Gentoo,Biscoe,44.2,17.3,219,5250,male,2008
Gentoo,Biscoe,47.2,15.3,222,5250,male,2007
Gentoo,Biscoe,48.4,15.6,221,5075,male,2008
Gentoo,Biscoe,50.5,15.9,222,5575,male,2008
Gentoo,Biscoe,48.3,15.0,222,5350,male,2007
Gentoo,Biscoe,50.7,16.0,222,5550,male,2008
Gentoo,Biscoe,48.3,15.5,221,5100,male,2008
Gentoo,Biscoe,54.8,16.1,230,5875,male,2009
Gentoo,Biscoe,49.1,15.7,217,5875,male,2007
Gentoo,Biscoe,55.1,15.9,230,5875,male,2009
Gentoo,Biscoe,48.5,16.1,216,5550,male,2007
Gentoo,Biscoe,49.0,15.2,221,6300,male,2007
Gentoo,Biscoe,47.1,16.2,215,5475,male,2009
Gentoo,Biscoe,48.7,15.7,208,5325,male,2008
Gentoo,Biscoe,55.9,17.0,227,5575,male,2009
Gentoo,Biscoe,46.8,15.3,219,5225,male,2007
Gentoo,Biscoe,46.5,15.6,221,5000,male,2008
Gentoo,Biscoe,44.3,17.3,219,5250,male,2008
Gentoo,Biscoe,45.5,15.0,220,4975,male,2008
Gentoo,Biscoe,49.8,16.3,230,5725,male,2007
Gentoo,Biscoe,50.6,17.3,229,5575,male,2009
Gentoo,Biscoe,49.7,15.8,229,5925,male,2009
Gentoo,Biscoe,52.5,15.6,221,5475,male,2009
Gentoo,Biscoe,50.3,15.0,223,5500,male,2008
Gentoo,Biscoe,47.6,14.5,216,5400,male,2007
Gentoo,Biscoe,49.5,15.9,225,5700,male,2008
Gentoo,Biscoe,49.9,16.0,213,5350,male,2009
Gentoo,Biscoe,49.8,16.2,230,5700,male,2007
Gentoo,Biscoe,50.1,15.0,225,5000,male,2008
Gentoo,Biscoe,50.3,14.4,218,5700,male,2007
Gentoo,Biscoe,49.0,16.0,216,5550,male,2007
Gentoo,Biscoe,56.0,17.0,228,5575,male,2009
Gentoo,Biscoe,50.6,15.9,222,5550,male,2008
Gentoo,Biscoe,45.1,15.3,220,5025,male,2008
Gentoo,Biscoe,52.2,17.1,228,5400,male,2009
Gentoo,Biscoe,46.9,16.1,215,5500,male,2009
Gentoo,Biscoe,49.5,16.2,229,5775,male,2008
Gentoo,Biscoe,46.2,14.9,221,5325,male,2008
Gentoo,Biscoe,49.1,15.0,228,5500,male,2009
Gentoo,Biscoe,51.5,16.3,231,5500,male,2009
Gentoo,Biscoe,46.8,15.3,219,5200,male,2007
Gentoo,Biscoe,52.1,17.1,228,5375,male,2009
Gentoo,Biscoe,46.2,15.0,215,5050,male,2007
Gentoo,Biscoe,47.5,14.4,216,5400,male,2007
Gentoo,Biscoe,54.2,15.7,231,5650,male,2008
Gentoo,Biscoe,44.9,15.4,220,5075,male,2008
Gentoo,Biscoe,46.7,15.3,219,5225,male,2007
Gentoo,Biscoe,50.5,15.9,222,5525,male,2008
Gentoo,Biscoe,46.8,15.3,219,5200,male,2007
Gentoo,Biscoe,49.8,15.9,229,5975,male,2009
Gentoo,Biscoe,50.5,15.8,222,5775,male,2009
Gentoo,Biscoe,49.6,16.0,225,5675,male,2008
Gentoo,Biscoe,47.4,14.5,215,5425,male,2007
Gentoo,Biscoe,49.3,15.7,216,4900,male,2009
Gentoo,Biscoe,46.3,15.5,221,5025,male,2008
Gentoo,Biscoe,49.8,16.8,230,5725,male,2008
Gentoo,Biscoe,50.0,16.3,230,5700,male,2007
Gentoo,Biscoe,49.6,16.0,225,5725,male,2008
Gentoo,Biscoe,48.7,14.6,213,5850,male,2007
Gentoo,Biscoe,48.2,15.0,209,5500,male,2009
Gentoo,Biscoe,49.9,16.1,213,5450,male,2009
Gentoo,Biscoe,52.0,17.0,230,5525,male,2009
Gentoo,Biscoe,48.2,15.0,209,5475,male,2009
Gentoo,Biscoe,50.6,15.7,222,5775,male,2009
Gentoo,Biscoe,50.3,15.9,224,5425,male,2008
Gentoo,Biscoe,49.3,15.8,216,4925,male,2009
Gentoo,Biscoe,49.1,15.1,221,6300,male,2007
Gentoo,Biscoe,50.4,15.6,222,5800,male,2009
Gentoo,Biscoe,48.6,15.1,222,5325,male,2007
Gentoo,Biscoe,49.6,16.1,213,5400,male,2009
Gentoo,Biscoe,49.9,15.3,220,5575,male,2007
Gentoo,Biscoe,46.1,15.1,215,5100,male,2007
Gentoo,Biscoe,51.5,14.2,218,5325,male,2009
Gentoo,Biscoe,49.7,16.1,213,5425,male,2009
Gentoo,Biscoe,47.4,14.5,215,5400,male,2007
Gentoo,Biscoe,59.5,17.1,230,6050,male,2007
Gentoo,Biscoe,50.6,15.3,224,5600,male,2008
Gentoo,Biscoe,46.6,16.2,215,5500,male,2009
Gentoo,Biscoe,47.5,14.5,215,5375,male,2007
Gentoo,Biscoe,46.1,15.1,214,5100,male,2007
Gentoo,Biscoe,50.2,15.0,225,4975,male,2008
Gentoo,Biscoe,49.5,16.2,229,5800,male,2008
Gentoo,Biscoe,46.2,15.7,221,5000,male,2008
Gentoo,Biscoe,49.8,15.9,229,5975,male,2009
Gentoo,Biscoe,46.3,15.1,215,5100,male,2007
Gentoo,Biscoe,50.3,16.1,212,5425,male,2009
Gentoo,Biscoe,52.4,15.6,221,5475,male,2009
Gentoo,Biscoe,46.4,15.1,215,5100,male,2007
Gentoo,Biscoe,49.4,15.9,225,5700,male,2008
Gentoo,Biscoe,49.6,15.9,215,4875,male,2009
Gentoo,Biscoe,48.3,16.2,220,5375,male,2008
Gentoo,Biscoe,48.1,15.6,221,5150,male,2008
Gentoo,Biscoe,52.5,15.6,221,5475,male,2009
Gentoo,Biscoe,50.6,15.0,223,5475,male,2008
Gentoo,Biscoe,46.7,15.3,219,5200,male,2007
Gentoo,Biscoe,48.6,14.1,220,5325,male,2008
Gentoo,Biscoe,45.1,16.4,223,5975,male,2008
Gentoo,Biscoe,50.9,16.3,220,6025,male,2008
